id,x_pixel,y_pixel,z_normalized,z_depth,class
16,372,340,-0.1442935168743133,0,2
17,426,276,-0.1288358122110366,9189,2
18,436,318,-0.1594839245080948,0,2
19,442,330,-0.1682440638542175,0,2
20,447,332,-0.1750587373971939,0,2
0,293,332,4.01675777084165e-07,2938,2
1,322,338,-0.047673225402832,0,2
2,342,347,-0.0861613601446151,4540,2
3,348,358,-0.1111200302839279,4513,2
4,339,370,-0.1348317563533783,4451,2
5,315,352,-0.1381702870130539,3326,2
6,321,401,-0.1733916401863098,4264,2
7,328,429,-0.1764952987432479,4164,2
8,332,444,-0.1746236830949783,4102,2
9,290,358,-0.1235443577170372,3064,2
10,302,413,-0.1556847393512725,4234,2
11,318,433,-0.1463624984025955,4138,2
12,329,439,-0.1366907060146331,4120,2
13,272,361,-0.1076011806726455,3073,2
14,284,408,-0.1380559056997299,4298,2
15,299,424,-0.1336709558963775,4188,2
16,311,425,-0.1282990127801895,4170,2
17,263,362,-0.0934893414378166,3070,2
18,257,376,-0.1338187307119369,3016,2
19,254,380,-0.1500727832317352,0,2
20,251,377,-0.1567966192960739,0,2
0,323,209,-5.539445737667847e-07,2826,2
1,284,212,-0.0483310595154762,2722,2
2,251,216,-0.0843857899308204,2654,2
3,255,242,-0.113753892481327,2633,2
4,285,269,-0.1375650316476822,0,2
5,277,155,-0.0953175872564315,4823,2
6,256,157,-0.1359430849552154,4807,2
7,239,168,-0.1514152735471725,0,2
8,228,183,-0.1573242247104644,2463,2
9,314,152,-0.0887960270047187,4934,2
10,277,233,-0.122724674642086,2654,2
11,275,245,-0.1180408969521522,2634,2
12,286,243,-0.1113324165344238,2651,2
13,347,170,-0.0857369378209114,5081,2
14,308,244,-0.114430196583271,2257,2
15,305,238,-0.0934910401701927,0,2
16,312,226,-0.0740992724895477,2508,2
17,372,192,-0.0889355912804603,4996,2
18,350,239,-0.1242408528923988,0,2
19,347,236,-0.1201490312814712,0,2
20,353,225,-0.1069873571395874,3739,2
0,415,257,1.5818332599337737e-07,0,2
1,357,272,-0.014466818422079,3231,2
2,329,312,-0.0316394828259944,2648,2
3,334,355,-0.0436371117830276,2776,2
4,358,380,-0.054981742054224,3940,2
5,343,286,-0.0646164640784263,2852,2
6,338,339,-0.079127624630928,2585,2
7,341,349,-0.0788254290819168,2650,2
8,348,344,-0.078929103910923,0,2
9,377,289,-0.0686547234654426,0,2
10,377,355,-0.0811503604054451,4178,2
11,367,365,-0.082049936056137,4058,2
12,358,357,-0.0875309556722641,4062,2
13,408,296,-0.0700194835662841,0,2
14,402,357,-0.0903016850352287,4383,2
15,391,369,-0.0977233424782753,4148,2
16,382,368,-0.1048094257712364,4095,2
17,432,300,-0.0704392865300178,0,2
18,442,329,-0.0952406600117683,8820,2
19,449,333,-0.1031080931425094,8801,2
20,457,326,-0.1086003631353378,8884,2
0,243,201,8.975673040367838e-07,2568,2
1,290,218,-0.042756799608469,2202,2
2,308,252,-0.1031792089343071,4715,2
3,297,293,-0.1517736911773681,4595,2
4,262,312,-0.2029295265674591,4561,2
5,286,175,-0.1943105310201645,5069,2
6,315,198,-0.2629100680351257,4980,2
7,336,216,-0.298736035823822,0,2
8,354,232,-0.322632759809494,0,2
9,250,178,-0.2001852095127105,5132,2
10,272,258,-0.2678885161876678,2891,2
11,280,277,-0.2734100818634033,0,2
12,279,274,-0.2752656936645508,0,2
13,218,192,-0.2003275156021118,0,2
14,235,267,-0.2482972741127014,2448,2
15,247,278,-0.2361133098602295,2494,2
16,250,271,-0.2271092236042022,2497,2
17,193,207,-0.2030849158763885,0,2
18,184,245,-0.2356700599193573,2397,2
19,175,252,-0.2317063957452774,2274,2
20,160,252,-0.230026513338089,2108,2
0,529,405,2.6982945655618096e-07,0,2
1,498,416,-0.0268285106867551,0,2
2,483,448,-0.0353017039597034,0,2
3,479,476,-0.0374605245888233,0,2
4,479,498,-0.038624819368124,-1,2
5,508,477,-0.0281615257263183,0,2
6,500,510,-0.0361731201410293,-1,2
7,493,526,-0.0425744280219078,-1,2
8,488,535,-0.0463052615523338,-1,2
9,526,480,-0.0155542939901351,-1,2
10,519,512,-0.0193985477089881,-1,2
11,510,526,-0.0235841758549213,-1,2
12,505,534,-0.0274671372026205,-1,2
13,539,478,-0.0043526659719645,0,2
14,532,508,-0.0069226524792611,-1,2
15,523,519,-0.0087342569604516,-1,2
16,517,526,-0.0107938097789883,-1,2
17,547,475,0.004846207331866,0,2
18,543,500,0.0023523156996816,-1,2
19,535,511,0.0023356955498456,-1,2
20,528,515,0.0025764165911823,-1,2
0,381,241,7.672518620438495e-08,0,2
1,336,264,-0.0195857509970664,3402,2
2,320,307,-0.0459656789898872,3205,2
3,331,353,-0.0640392899513244,0,2
4,346,384,-0.0821292698383331,5116,2
5,327,271,-0.0993136465549469,3292,2
6,317,315,-0.1312833875417709,3192,2
7,308,347,-0.1459490805864334,3288,2
8,304,374,-0.1584753841161728,5153,2
9,361,272,-0.1010042503476142,0,2
10,354,344,-0.1321311593055725,5296,2
11,350,334,-0.1311248689889907,5320,2
12,347,314,-0.1326275020837783,3302,2
13,389,277,-0.0994616970419883,6092,2
14,381,346,-0.1214204877614975,5402,2
15,374,333,-0.1111462712287902,0,2
16,371,313,-0.1058878004550933,3201,2
17,412,282,-0.0982360914349556,8911,2
18,412,331,-0.1237206906080246,0,2
19,413,348,-0.1311958134174347,0,2
20,417,360,-0.1376106888055801,0,2
0,85,417,-9.575435910846865e-08,0,2
1,98,429,-0.0341092199087142,0,2
2,100,452,-0.0482447929680347,0,2
3,99,472,-0.0550768226385116,0,2
4,100,490,-0.0607795640826225,-1,2
5,68,466,-0.0361956991255283,0,2
6,73,492,-0.0487996973097324,-1,2
7,81,509,-0.0587917566299438,-1,2
8,86,519,-0.0642312243580818,-1,2
9,62,466,-0.0205686781555414,0,2
10,68,491,-0.0277069006115198,-1,2
11,76,509,-0.0318642407655715,-1,2
12,83,521,-0.0349419005215168,-1,2
13,61,466,-0.0072813159786164,0,2
14,66,488,-0.0166013911366462,-1,2
15,74,503,-0.0209151376038789,-1,2
16,79,513,-0.0226410217583179,-1,2
17,63,464,0.0037905480712652,0,2
18,65,484,-0.0048929690383374,-1,2
19,70,497,-0.0076644206419587,-1,2
20,75,505,-0.0081609338521957,-1,2
0,341,229,6.492191459983587e-07,0,2
1,365,234,-0.0226577129215002,0,2
2,383,250,-0.052324328571558,0,2
3,391,272,-0.0780999734997749,5788,2
4,394,293,-0.1059848219156265,5694,2
5,361,230,-0.0886917784810066,0,2
6,376,244,-0.1210949569940567,0,2
7,392,255,-0.1372971683740615,0,2
8,400,265,-0.1476487070322036,6178,2
9,344,227,-0.092756412923336,0,2
10,363,274,-0.1260909140110016,0,2
11,376,304,-0.1287876367568969,5304,2
12,381,323,-0.1304098814725875,5254,2
13,330,233,-0.0955609381198883,3000,2
14,346,284,-0.124583825469017,3133,2
15,362,311,-0.1199047416448593,5154,2
16,370,327,-0.115210123360157,5157,2
17,319,243,-0.0996571779251098,2970,2
18,327,283,-0.1193110197782516,2896,2
19,335,303,-0.1168869286775589,3063,2
20,339,316,-0.1146386638283729,5043,2
0,237,231,1.0798416383295263e-07,3459,3
1,257,194,-0.0141069190576672,6052,3
2,294,182,-0.0287489909678697,5966,3
3,323,198,-0.0379673354327678,5898,3
4,334,219,-0.047060165554285,3236,3
5,291,192,-0.0734079405665397,5874,3
6,344,197,-0.0925358608365058,5956,3
7,368,202,-0.0976384878158569,6018,3
8,384,205,-0.101210631430149,6057,3
9,292,221,-0.0719417780637741,3255,3
10,352,209,-0.0945652872323989,3273,3
11,385,199,-0.0979979038238525,6094,3
12,407,194,-0.1009079739451408,6565,3
13,291,247,-0.0661088302731514,3380,3
14,341,239,-0.0810781046748161,5745,3
15,332,232,-0.0657822340726852,0,3
16,317,229,-0.0529871210455894,3229,3
17,291,267,-0.0608752556145191,3464,3
18,333,256,-0.0722872912883758,5543,3
19,327,249,-0.0611659996211528,0,3
20,315,249,-0.0503430776298046,0,3
0,150,237,-8.127351236453252e-08,3598,3
1,201,219,-0.0460132732987403,3545,3
2,245,229,-0.087215356528759,4765,3
3,272,253,-0.1035816892981529,4588,3
4,291,282,-0.1158880293369293,3190,3
5,228,258,-0.211941197514534,3161,3
6,286,277,-0.2318510264158249,3192,3
7,322,289,-0.2182187736034393,0,3
8,350,297,-0.2105904221534729,4548,3
9,214,287,-0.1792014241218567,3171,3
10,283,304,-0.2135088294744491,0,3
11,324,303,-0.1991104930639267,3110,3
12,356,305,-0.1926324218511581,4538,3
13,207,310,-0.1316162943840026,3363,3
14,265,312,-0.1172016561031341,4478,3
15,263,292,-0.0627760291099548,3067,3
16,256,281,-0.0368640311062336,3094,3
17,207,325,-0.087881751358509,4507,3
18,248,316,-0.0628982707858085,4488,3
19,252,300,-0.0297127962112426,0,3
20,250,292,-0.0124521069228649,3081,3
0,490,232,2.6393018970338744e-07,9941,3
1,484,190,-0.0152922635897994,10420,3
2,449,166,-0.0369842387735843,0,3
3,410,163,-0.0558852143585681,5773,3
4,383,168,-0.0774084255099296,0,3
5,453,161,-0.069618672132492,10812,3
6,409,139,-0.1041314229369163,5924,3
7,378,131,-0.1245697513222694,5584,3
8,356,125,-0.1382274478673935,5270,3
9,453,184,-0.0790384784340858,10505,3
10,422,164,-0.1239287406206131,5820,3
11,396,153,-0.1502202004194259,5875,3
12,378,143,-0.1679095774888992,5577,3
13,452,211,-0.0854256898164749,0,3
14,411,202,-0.1251640915870666,3346,3
15,382,197,-0.1419125497341156,3019,3
16,362,189,-0.1506949365139007,2897,3
17,446,239,-0.0903543680906295,0,3
18,413,232,-0.1183364540338516,3384,3
19,395,230,-0.1250610798597335,3185,3
20,381,224,-0.129008799791336,3020,3
0,146,222,-3.4275265647920605e-07,3558,3
1,193,207,-0.0369680933654308,3487,3
2,241,214,-0.0740755498409271,4692,3
3,273,234,-0.0892377346754074,4671,3
4,294,261,-0.1026572436094284,3108,3
5,225,241,-0.1940852254629135,3069,3
6,287,251,-0.2140751481056213,0,3
7,325,255,-0.2023405283689499,4639,3
8,354,261,-0.1942031234502792,4627,3
9,212,272,-0.1686355322599411,3079,3
10,290,283,-0.1868077516555786,2986,3
11,332,277,-0.1596503555774688,3086,3
12,364,275,-0.1450223624706268,4547,3
13,206,297,-0.130396619439125,3189,3
14,272,299,-0.1174607351422309,4424,3
15,273,281,-0.0662766769528389,2988,3
16,266,270,-0.040314495563507,2986,3
17,207,312,-0.0943517684936523,4486,3
18,254,306,-0.0750915855169296,4438,3
19,260,291,-0.0402500182390213,3360,3
20,257,281,-0.0194493345916271,2994,3
0,258,213,3.584663375022501e-07,3331,3
1,295,179,0.0039971312507987,6094,3
2,337,179,-0.017032653093338,5487,3
3,367,197,-0.0339701138436794,5157,3
4,388,221,-0.0486987419426441,0,3
5,342,176,-0.1002391800284385,5478,3
6,390,195,-0.1312236040830612,5105,3
7,412,205,-0.1386618912220001,4896,3
8,422,215,-0.1405227035284042,4805,3
9,334,204,-0.107065699994564,2963,3
10,403,200,-0.1548255681991577,5017,3
11,444,199,-0.1622884422540664,5140,3
12,466,200,-0.1646943986415863,5351,3
13,326,233,-0.1030748188495636,3067,3
14,394,244,-0.119772233068943,0,3
15,396,239,-0.0815839916467666,3042,3
16,383,233,-0.0523390732705593,3053,3
17,319,260,-0.0984001234173774,3125,3
18,372,268,-0.0942946746945381,4448,3
19,374,259,-0.0603304393589496,4473,3
20,361,252,-0.0330265723168849,0,3
0,496,247,6.61167860016576e-07,8939,3
1,472,214,0.0011810042196884,9159,3
2,431,207,-0.0110049676150083,0,3
3,400,222,-0.0229619555175304,3300,3
4,383,243,-0.0366665087640285,3163,3
5,423,210,-0.0507748946547508,5177,3
6,366,213,-0.0675414726138114,3185,3
7,337,219,-0.0752188712358474,3141,3
8,315,225,-0.0791352912783622,3063,3
9,421,240,-0.057724542915821,3324,3
10,361,227,-0.0745199769735336,3121,3
11,321,216,-0.0818393528461456,5952,3
12,296,211,-0.0880361273884773,6003,3
13,421,269,-0.0590037256479263,3373,3
14,367,259,-0.0605720207095146,3144,3
15,375,251,-0.0435137040913105,3148,3
16,391,249,-0.0317277982831001,3194,3
17,424,292,-0.0601687245070934,8524,3
18,381,280,-0.0524033084511756,3244,3
19,388,271,-0.0313553884625434,3231,3
20,402,269,-0.0162809211760759,3287,3
0,431,231,1.104789703276765e-06,9136,3
1,404,205,-0.0709528923034668,0,3
2,376,198,-0.1300036609172821,4836,3
3,352,212,-0.1622505784034729,3602,3
4,333,235,-0.1901054233312606,3367,3
5,395,229,-0.230994701385498,0,3
6,360,233,-0.2942923605442047,3510,3
7,334,235,-0.3193205893039703,3369,3
8,314,239,-0.3344302177429199,3328,3
9,397,260,-0.2035576105117797,0,3
10,342,259,-0.2691856920719147,3355,3
11,299,247,-0.2790626585483551,3277,3
12,272,234,-0.2872549295425415,5585,3
13,392,284,-0.1677020639181137,5921,3
14,338,279,-0.2029153555631637,3463,3
15,327,266,-0.1827906221151352,3272,3
16,327,251,-0.1715707629919052,3309,3
17,386,298,-0.1358267813920974,5730,3
18,351,289,-0.1597040295600891,3629,3
19,341,276,-0.1530188173055648,3448,3
20,338,264,-0.1478945761919021,3337,3
0,419,232,1.324291019955126e-06,9120,3
1,390,209,-0.0665005072951316,4540,3
2,362,209,-0.1248671412467956,4396,3
3,341,229,-0.1582593023777008,3375,3
4,329,255,-0.1860140413045883,3240,3
5,389,238,-0.222367376089096,0,3
6,341,249,-0.2814943790435791,3298,3
7,309,255,-0.3059796392917633,3115,3
8,282,264,-0.3227027952671051,3055,3
9,395,268,-0.1958727538585662,0,3
10,335,270,-0.2699918448925018,3257,3
11,290,265,-0.2889994382858276,3062,3
12,259,262,-0.3035352826118469,3058,3
13,395,292,-0.1589014679193496,5855,3
14,329,288,-0.1913814842700958,3385,3
15,327,271,-0.1580184251070022,3204,3
16,337,260,-0.1371049135923385,3264,3
17,388,310,-0.1265108734369278,5668,3
18,341,301,-0.1399006247520446,0,3
19,340,284,-0.1203290000557899,3385,3
20,349,273,-0.1071312353014946,3375,3
0,241,229,6.070738578500823e-09,3490,3
1,261,193,-0.0120550151914358,6131,3
2,298,181,-0.0241893548518419,6012,3
3,327,197,-0.0319781266152858,5936,3
4,340,217,-0.0392697751522064,3298,3
5,297,191,-0.0612991265952587,5913,3
6,346,196,-0.0782801061868667,6005,3
7,364,199,-0.083091028034687,6054,3
8,375,202,-0.0860365405678749,6086,3
9,298,219,-0.060452401638031,3294,3
10,354,207,-0.0788948014378547,3331,3
11,384,196,-0.081761933863163,6161,3
12,406,190,-0.0847507491707801,6568,3
13,298,244,-0.0562333911657333,3432,3
14,345,236,-0.0701789110898971,5861,3
15,337,229,-0.0582336783409118,3331,3
16,322,226,-0.0478917956352233,3277,3
17,297,264,-0.0524960830807685,3505,3
18,338,254,-0.0637044534087181,5631,3
19,332,247,-0.0547040961682796,5639,3
20,319,246,-0.0455738976597785,3639,3
0,239,223,2.811370620747766e-07,3342,3
1,286,194,0.0180583279579877,0,3
2,326,201,-0.004061012994498,5317,3
3,354,221,-0.0213487111032009,2925,3
4,372,248,-0.0337698273360729,3020,3
5,332,194,-0.1290083974599838,5337,3
6,371,215,-0.1538080871105194,4880,3
7,377,227,-0.1465792059898376,0,3
8,376,236,-0.1396751850843429,0,3
9,320,223,-0.1379666179418563,2913,3
10,386,222,-0.1861803233623504,0,3
11,428,224,-0.183736577630043,4787,3
12,449,224,-0.1817914098501205,4904,3
13,310,250,-0.1299396306276321,3032,3
14,376,265,-0.1322802156209945,4462,3
15,376,258,-0.0697911605238914,0,3
16,361,250,-0.028688920661807,0,3
17,303,276,-0.1207295134663581,3096,3
18,352,290,-0.1066074967384338,4427,3
19,357,279,-0.0616279579699039,4456,3
20,349,268,-0.02781568095088,0,3
0,488,261,5.497332153936441e-07,8937,3
1,459,227,-0.0042340857908129,0,3
2,414,222,-0.0190034098923206,4495,3
3,382,244,-0.0315584056079387,3157,3
4,366,268,-0.0447502918541431,3072,3
5,413,232,-0.0615391544997692,4097,3
6,358,243,-0.080196663737297,3066,3
7,339,257,-0.0881251618266105,3022,3
8,327,269,-0.0916503444314003,3002,3
9,414,265,-0.0658307820558548,3273,3
10,352,259,-0.080233134329319,3032,3
11,315,251,-0.0842769220471382,2999,3
12,290,248,-0.0898279026150703,3008,3
13,415,295,-0.0649605691432952,0,3
14,357,286,-0.0654141008853912,3084,3
15,366,276,-0.0477364994585514,3081,3
16,382,274,-0.0371481962502002,3137,3
17,418,316,-0.064343087375164,8505,3
18,375,305,-0.0562351234257221,3209,3
19,382,295,-0.0359906814992427,3203,3
20,394,294,-0.0226906165480613,3272,3
0,513,273,3.8343719666045217e-07,9540,3
1,493,228,-0.0054814973846077,9976,3
2,449,209,-0.0322506092488765,0,3
3,404,227,-0.0562791116535663,3095,3
4,381,245,-0.083212025463581,2897,3
5,465,209,-0.0930340811610221,10202,3
6,407,205,-0.1295212805271148,5647,3
7,372,209,-0.151383951306343,0,3
8,351,218,-0.1652833074331283,2731,3
9,465,241,-0.1012801453471183,0,3
10,411,215,-0.1471520811319351,0,3
11,367,201,-0.1694918274879455,5221,3
12,340,196,-0.1851096004247665,4925,3
13,461,272,-0.100867323577404,0,3
14,397,256,-0.1172433644533157,3014,3
15,391,249,-0.0989165380597114,2959,3
16,399,244,-0.0857441946864128,3033,3
17,455,300,-0.0999645516276359,9141,3
18,401,289,-0.100152663886547,3135,3
19,397,278,-0.079973891377449,3047,3
20,408,270,-0.0654562935233116,3129,3
0,203,224,1.2416320771535538e-07,2964,3
1,250,189,-0.032480914145708,5075,3
2,293,194,-0.0559027642011642,0,3
3,323,215,-0.0551916621625423,0,3
4,344,236,-0.050133291631937,2652,3
5,298,221,-0.1744874566793441,2735,3
6,361,225,-0.1999630033969879,6176,3
7,402,225,-0.2086294442415237,6082,3
8,432,226,-0.2165530771017074,6222,3
9,293,245,-0.142045259475708,2689,3
10,361,248,-0.1733241379261016,2654,3
11,404,242,-0.1789011806249618,0,3
12,436,237,-0.1891852766275406,6356,3
13,294,264,-0.0943381935358047,2906,3
14,344,254,-0.0737697184085846,2652,3
15,352,236,-0.0346590876579284,2650,3
16,355,226,-0.0209053568542003,0,3
17,296,275,-0.0495385900139808,2945,3
18,328,259,-0.0152110047638416,2677,3
19,328,243,0.0177731662988662,2650,3
20,326,232,0.0331527516245842,2738,3
0,172,264,2.293509169248864e-07,3417,3
1,210,228,-0.0109982648864388,0,3
2,259,223,-0.0315726958215236,5404,3
3,294,245,-0.0446402952075004,3292,3
4,312,269,-0.0573907457292079,5188,3
5,259,235,-0.1041522473096847,3268,3
6,325,243,-0.1242822408676147,0,3
7,346,250,-0.1290907263755798,3296,3
8,358,260,-0.1336350888013839,0,3
9,251,267,-0.1033165156841278,3220,3
10,329,259,-0.1269396692514419,3274,3
11,366,251,-0.1287697851657867,0,3
12,388,248,-0.1335981488227844,5692,3
13,244,294,-0.0935703814029693,3283,3
14,316,291,-0.0991053655743599,5077,3
15,307,278,-0.0727853998541832,5303,3
16,286,268,-0.0573476813733577,0,3
17,239,316,-0.0841139182448387,4934,3
18,294,306,-0.0849321484565734,5006,3
19,289,294,-0.0634557381272316,0,3
20,271,291,-0.0477695725858211,3334,3
0,202,227,4.837281153413642e-07,2925,3
1,236,181,-0.0407025329768657,5021,3
2,281,181,-0.0633140280842781,0,3
3,312,202,-0.0608458928763866,6083,3
4,331,225,-0.0530800111591815,2636,3
5,286,210,-0.1730014234781265,2730,3
6,348,216,-0.2078795433044433,0,3
7,388,219,-0.2281750589609146,6096,3
8,421,222,-0.2441209256649017,6053,3
9,285,235,-0.1390894651412964,2684,3
10,351,239,-0.1832729279994964,2634,3
11,396,234,-0.2025754600763321,0,3
12,430,229,-0.2204084396362304,6110,3
13,289,253,-0.0911655575037002,2916,3
14,338,240,-0.0839544683694839,2625,3
15,336,219,-0.0494727306067943,0,3
16,331,206,-0.0341269820928573,5956,3
17,293,262,-0.0468847416341304,2933,3
18,320,243,-0.0235267467796802,2640,3
19,312,226,0.0053883614018559,2647,3
20,303,217,0.0212894845753908,2723,3
0,177,251,2.1487097967565205e-07,3462,3
1,220,215,-0.0040344805456697,5694,3
2,266,213,-0.0322621092200279,0,3
3,299,235,-0.0511359684169292,3335,3
4,316,263,-0.0668907985091209,5272,3
5,265,212,-0.135906308889389,5496,3
6,315,221,-0.1514848619699478,5496,3
7,310,230,-0.141708567738533,3361,3
8,302,244,-0.1359241306781768,3350,3
9,258,245,-0.1370397061109542,3262,3
10,329,234,-0.166180744767189,3399,3
11,363,229,-0.1620316207408905,0,3
12,382,226,-0.1643177717924118,5867,3
13,253,274,-0.1240114718675613,3295,3
14,319,271,-0.1192693933844566,5213,3
15,309,263,-0.0766015127301216,0,3
16,289,257,-0.0558442175388336,3573,3
17,249,299,-0.1107803508639335,4978,3
18,299,289,-0.0967529490590095,5086,3
19,292,279,-0.0633573606610298,3426,3
20,277,277,-0.0436347387731075,3324,3
0,167,244,3.405051813842874e-07,3488,3
1,200,209,-0.0144739840179681,5592,3
2,247,210,-0.0398939959704875,3358,3
3,279,233,-0.055092953145504,3279,3
4,297,259,-0.070630244910717,5228,3
5,246,204,-0.1191502884030342,5548,3
6,309,211,-0.1508020460605621,5476,3
7,344,217,-0.1692986488342285,5469,3
8,373,221,-0.183422565460205,5758,3
9,238,234,-0.1162203922867775,3279,3
10,312,225,-0.1407134979963302,3298,3
11,343,217,-0.1422736793756485,5474,3
12,364,211,-0.1490342617034912,5706,3
13,231,264,-0.104798249900341,3300,3
14,300,267,-0.1037221178412437,5111,3
15,287,261,-0.0700982734560966,0,3
16,267,255,-0.0532409474253654,3441,3
17,227,289,-0.0948745161294937,0,3
18,282,283,-0.090422622859478,5002,3
19,273,274,-0.0645987018942833,3359,3
20,255,272,-0.0480828993022441,3336,3
0,482,213,9.32174160084287e-08,10936,3
1,458,171,0.0115178786218166,11326,3
2,414,162,0.0076542375609278,6525,3
3,374,180,0.0015985681675374,0,3
4,353,205,-0.0064404644072055,3316,3
5,389,160,-0.033615343272686,6103,3
6,338,181,-0.0431525409221649,3363,3
7,328,204,-0.0450133681297302,3299,3
8,327,222,-0.0471676960587501,3304,3
9,387,190,-0.0477722361683845,3624,3
10,327,197,-0.0584477744996547,3318,3
11,291,199,-0.0644666031002998,3355,3
12,265,200,-0.072995588183403,0,3
13,391,222,-0.0562773309648036,3477,3
14,335,232,-0.0605873093008995,3301,3
15,347,232,-0.0506783612072467,3306,3
16,362,228,-0.0458202771842479,3356,3
17,401,250,-0.0633311048150062,0,3
18,365,258,-0.0655465647578239,3512,3
19,367,254,-0.055584043264389,3488,3
20,373,248,-0.0491272620856761,3474,3
